Path,target
Images/PBC_dataset_normal_DIB\basophil\BA_396430.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_396998.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_397187.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_397684.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_398846.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_399254.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_399438.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_399846.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_400754.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_400768.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_401005.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_401068.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_401869.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_403405.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_403512.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_40355.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_403789.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_405031.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_405748.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_406770.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_406945.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_407690.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_408987.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_410010.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_411327.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_4118.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_412372.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_412507.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_412674.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_412870.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_412942.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_413080.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_413473.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_413822.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_414090.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_414313.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_417333.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_417832.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_418041.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_418106.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_418374.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_41844.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_418760.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_420010.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_420387.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_420931.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_421331.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_421910.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_42246.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_422994.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_425674.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_426545.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_426699.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_427583.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_430537.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_430561.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_433045.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_433851.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_434177.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_434512.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_434728.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_435822.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_435917.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_436500.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_437113.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_437348.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_438004.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_438781.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_439718.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_441957.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_442012.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_442038.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_444818.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_445437.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_446205.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_446850.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_447906.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_447990.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_449695.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_449971.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_451206.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_451736.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_452882.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_453322.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_453670.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_454831.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_455128.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_455523.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_45632.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_457610.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_458363.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_459209.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_461177.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_461900.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_461909.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_462301.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_462426.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_462686.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_462792.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_463171.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_463847.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_464087.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_464090.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_46485.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_465767.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_465876.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_465907.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_466566.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_46660.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_466768.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_468972.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_47.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_470873.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_472351.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_472669.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_472802.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_473295.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_474348.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_4744.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_475530.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_476192.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_476625.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_477049.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_478314.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_479247.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_481299.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_481414.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_482919.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_482920.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_484151.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_484450.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_484573.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_484717.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_485187.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_485601.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_486837.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_487129.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_488451.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_48862.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_490072.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_490353.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_490656.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_490880.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_49100.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_49215.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_49224.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_492819.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_493318.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_493706.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_495544.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_495847.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_497743.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_497822.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_499861.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_499865.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_49997.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_500713.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_503349.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_504098.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_504467.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_504848.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_504915.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_505139.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_505144.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_505208.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_506702.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_507035.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_508288.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_509224.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_509334.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_50941.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_510275.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_511776.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_511856.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_513500.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_513630.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_514550.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_515577.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_515691.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_516678.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_517020.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_517315.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_517662.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_518773.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_519510.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_520588.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_521968.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_525742.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_526172.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_527567.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_527667.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_528783.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_529390.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_529706.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_530459.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_532264.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_532316.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_532468.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_53335.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_533618.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_533802.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_533987.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_534912.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_535377.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_535573.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_535755.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_535936.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_535962.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_537209.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_537842.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_538389.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_540646.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_544516.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_544558.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_545194.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_545506.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_545901.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_54664.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_546746.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_547170.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_549440.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_549762.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_551430.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_551471.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_55185.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_552455.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_552972.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_553981.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_555744.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_555760.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_556332.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_556627.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_557453.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_558057.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_558929.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_558965.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_55966.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_559801.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_56068.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_563270.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_563406.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_563628.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_564059.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_564254.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_564691.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_566587.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_566824.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_566878.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_567293.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_567394.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_569593.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_569632.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_570415.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_572677.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_574229.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_575718.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_576309.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_576591.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_577373.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_577892.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_578023.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_578419.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_579017.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_580.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_580588.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_581736.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_58212.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_582405.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_582752.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_583166.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_583260.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_583432.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_583859.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_58432.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_584667.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_584910.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_585015.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_58746.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_588492.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_588625.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_589182.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_589260.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_589888.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_59405.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_594363.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_594428.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_594501.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_594734.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_59580.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_59759.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_598745.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_599277.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_600449.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_601035.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_601585.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_602661.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_602999.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_603889.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_604921.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_605110.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_60560.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_60640.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_606591.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_60739.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_608112.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_608126.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_608637.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_609344.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_609565.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_6109.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_61113.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_611781.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_612717.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_612971.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_615294.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_615482.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_6162.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_616487.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_617523.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_618018.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_618288.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_618537.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_619254.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_620858.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_622087.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_624477.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_625394.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_625461.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_625812.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_628597.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_629062.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_629211.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_630455.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_63104.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_631393.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_631580.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_633258.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_633824.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_634115.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_634320.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_634407.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_63564.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_635801.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_636027.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_636364.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_636660.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_637803.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_638911.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_640005.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_640409.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_640980.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_641976.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_642041.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_643553.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_646371.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_647514.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_647570.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_648155.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_648725.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_650536.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_653817.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_654891.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_655272.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_655847.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_656750.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_65751.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_658251.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_658350.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_659008.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_659962.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_660263.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_661119.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_661622.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_662040.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_662105.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_66312.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_664643.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_665657.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_666027.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_666432.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_667936.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_668105.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_66834.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_66887.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_669399.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_669765.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_671878.jpg,BAS
Images/PBC_dataset_normal_DIB\basophil\BA_672755.jpg,BAS
