maskpath,nameLabel,filepath
Images/masques_Unet\lymphocyte/LY_479756_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_479756.jpg
Images/masques_Unet\lymphocyte/LY_933937_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_933937.jpg
Images/masques_Unet\lymphocyte/LY_656082_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_656082.jpg
Images/masques_Unet\lymphocyte/LY_789385_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_789385.jpg
Images/masques_Unet\lymphocyte/LY_583675_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_583675.jpg
Images/masques_Unet\lymphocyte/LY_744989_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_744989.jpg
Images/masques_Unet\lymphocyte/LY_956038_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_956038.jpg
Images/masques_Unet\lymphocyte/LY_759072_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_759072.jpg
Images/masques_Unet\lymphocyte/LY_319013_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_319013.jpg
Images/masques_Unet\lymphocyte/LY_865265_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_865265.jpg
Images/masques_Unet\lymphocyte/LY_188895_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_188895.jpg
Images/masques_Unet\lymphocyte/LY_693776_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_693776.jpg
Images/masques_Unet\lymphocyte/LY_199868_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_199868.jpg
Images/masques_Unet\lymphocyte/LY_566461_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_566461.jpg
Images/masques_Unet\lymphocyte/LY_900078_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_900078.jpg
Images/masques_Unet\lymphocyte/LY_46986_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_46986.jpg
Images/masques_Unet\lymphocyte/LY_832402_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_832402.jpg
Images/masques_Unet\lymphocyte/LY_288132_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_288132.jpg
Images/masques_Unet\lymphocyte/LY_459766_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_459766.jpg
Images/masques_Unet\lymphocyte/LY_217524_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_217524.jpg
Images/masques_Unet\lymphocyte/LY_404823_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_404823.jpg
Images/masques_Unet\lymphocyte/LY_514232_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_514232.jpg
Images/masques_Unet\lymphocyte/LY_173236_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_173236.jpg
Images/masques_Unet\lymphocyte/LY_661063_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_661063.jpg
Images/masques_Unet\lymphocyte/LY_79607_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_79607.jpg
Images/masques_Unet\lymphocyte/LY_867406_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_867406.jpg
Images/masques_Unet\lymphocyte/LY_35419_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_35419.jpg
Images/masques_Unet\lymphocyte/LY_925823_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_925823.jpg
Images/masques_Unet\lymphocyte/LY_409311_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_409311.jpg
Images/masques_Unet\lymphocyte/LY_668845_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_668845.jpg
Images/masques_Unet\lymphocyte/LY_348569_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_348569.jpg
Images/masques_Unet\lymphocyte/LY_828116_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_828116.jpg
Images/masques_Unet\lymphocyte/LY_973118_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_973118.jpg
Images/masques_Unet\lymphocyte/LY_99706_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_99706.jpg
Images/masques_Unet\lymphocyte/LY_422051_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_422051.jpg
Images/masques_Unet\lymphocyte/LY_893109_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_893109.jpg
Images/masques_Unet\lymphocyte/LY_787227_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_787227.jpg
Images/masques_Unet\lymphocyte/LY_665021_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_665021.jpg
Images/masques_Unet\lymphocyte/LY_684602_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_684602.jpg
Images/masques_Unet\lymphocyte/LY_705334_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_705334.jpg
Images/masques_Unet\lymphocyte/LY_646905_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_646905.jpg
Images/masques_Unet\lymphocyte/LY_971498_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_971498.jpg
Images/masques_Unet\lymphocyte/LY_613767_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_613767.jpg
Images/masques_Unet\lymphocyte/LY_284797_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_284797.jpg
Images/masques_Unet\lymphocyte/LY_685339_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_685339.jpg
Images/masques_Unet\lymphocyte/LY_360951_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_360951.jpg
Images/masques_Unet\lymphocyte/LY_56612_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_56612.jpg
Images/masques_Unet\lymphocyte/LY_242718_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_242718.jpg
Images/masques_Unet\lymphocyte/LY_553626_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_553626.jpg
Images/masques_Unet\lymphocyte/LY_722701_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_722701.jpg
Images/masques_Unet\lymphocyte/LY_804969_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_804969.jpg
Images/masques_Unet\lymphocyte/LY_154997_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_154997.jpg
Images/masques_Unet\lymphocyte/LY_685515_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_685515.jpg
Images/masques_Unet\lymphocyte/LY_721798_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_721798.jpg
Images/masques_Unet\lymphocyte/LY_878313_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_878313.jpg
Images/masques_Unet\lymphocyte/LY_374713_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_374713.jpg
Images/masques_Unet\lymphocyte/LY_500097_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_500097.jpg
Images/masques_Unet\lymphocyte/LY_107981_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_107981.jpg
Images/masques_Unet\lymphocyte/LY_314069_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_314069.jpg
Images/masques_Unet\lymphocyte/LY_486255_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_486255.jpg
Images/masques_Unet\lymphocyte/LY_446643_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_446643.jpg
Images/masques_Unet\lymphocyte/LY_26778_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_26778.jpg
Images/masques_Unet\lymphocyte/LY_285165_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_285165.jpg
Images/masques_Unet\lymphocyte/LY_919323_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_919323.jpg
Images/masques_Unet\lymphocyte/LY_461786_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_461786.jpg
Images/masques_Unet\lymphocyte/LY_99358_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_99358.jpg
Images/masques_Unet\lymphocyte/LY_148243_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_148243.jpg
Images/masques_Unet\lymphocyte/LY_800603_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_800603.jpg
Images/masques_Unet\lymphocyte/LY_109093_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_109093.jpg
Images/masques_Unet\lymphocyte/LY_559940_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_559940.jpg
Images/masques_Unet\lymphocyte/LY_384251_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_384251.jpg
Images/masques_Unet\lymphocyte/LY_815826_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_815826.jpg
Images/masques_Unet\lymphocyte/LY_961135_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_961135.jpg
Images/masques_Unet\lymphocyte/LY_505060_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_505060.jpg
Images/masques_Unet\lymphocyte/LY_934441_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_934441.jpg
Images/masques_Unet\lymphocyte/LY_372460_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_372460.jpg
Images/masques_Unet\lymphocyte/LY_64434_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_64434.jpg
Images/masques_Unet\lymphocyte/LY_873630_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_873630.jpg
Images/masques_Unet\lymphocyte/LY_388079_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_388079.jpg
Images/masques_Unet\lymphocyte/LY_593769_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_593769.jpg
Images/masques_Unet\lymphocyte/LY_548542_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_548542.jpg
Images/masques_Unet\lymphocyte/LY_122957_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_122957.jpg
Images/masques_Unet\lymphocyte/LY_273418_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_273418.jpg
Images/masques_Unet\lymphocyte/LY_60053_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_60053.jpg
Images/masques_Unet\lymphocyte/LY_884721_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_884721.jpg
Images/masques_Unet\lymphocyte/LY_776689_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_776689.jpg
Images/masques_Unet\lymphocyte/LY_951374_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_951374.jpg
Images/masques_Unet\lymphocyte/LY_27994_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_27994.jpg
Images/masques_Unet\lymphocyte/LY_706870_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_706870.jpg
Images/masques_Unet\lymphocyte/LY_63391_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_63391.jpg
Images/masques_Unet\lymphocyte/LY_670773_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_670773.jpg
Images/masques_Unet\lymphocyte/LY_17369_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_17369.jpg
Images/masques_Unet\lymphocyte/LY_660274_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_660274.jpg
Images/masques_Unet\lymphocyte/LY_650769_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_650769.jpg
Images/masques_Unet\lymphocyte/LY_297538_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_297538.jpg
Images/masques_Unet\lymphocyte/LY_984424_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_984424.jpg
Images/masques_Unet\lymphocyte/LY_91407_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_91407.jpg
Images/masques_Unet\lymphocyte/LY_606151_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_606151.jpg
Images/masques_Unet\lymphocyte/LY_440047_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_440047.jpg
Images/masques_Unet\lymphocyte/LY_612600_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_612600.jpg
Images/masques_Unet\lymphocyte/LY_738073_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_738073.jpg
Images/masques_Unet\lymphocyte/LY_369191_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_369191.jpg
Images/masques_Unet\lymphocyte/LY_136500_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_136500.jpg
Images/masques_Unet\lymphocyte/LY_241450_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_241450.jpg
Images/masques_Unet\lymphocyte/LY_758422_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_758422.jpg
Images/masques_Unet\lymphocyte/LY_380019_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_380019.jpg
Images/masques_Unet\lymphocyte/LY_165111_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_165111.jpg
Images/masques_Unet\lymphocyte/LY_247915_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_247915.jpg
Images/masques_Unet\lymphocyte/LY_947487_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_947487.jpg
Images/masques_Unet\lymphocyte/LY_258828_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_258828.jpg
Images/masques_Unet\lymphocyte/LY_746784_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_746784.jpg
Images/masques_Unet\lymphocyte/LY_644290_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_644290.jpg
Images/masques_Unet\lymphocyte/LY_264881_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_264881.jpg
Images/masques_Unet\lymphocyte/LY_257379_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_257379.jpg
Images/masques_Unet\lymphocyte/LY_834806_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_834806.jpg
Images/masques_Unet\lymphocyte/LY_246005_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_246005.jpg
Images/masques_Unet\lymphocyte/LY_642004_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_642004.jpg
Images/masques_Unet\lymphocyte/LY_914453_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_914453.jpg
Images/masques_Unet\lymphocyte/LY_786317_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_786317.jpg
Images/masques_Unet\lymphocyte/LY_714950_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_714950.jpg
Images/masques_Unet\lymphocyte/LY_818656_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_818656.jpg
Images/masques_Unet\lymphocyte/LY_894111_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_894111.jpg
Images/masques_Unet\lymphocyte/LY_981011_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_981011.jpg
Images/masques_Unet\lymphocyte/LY_140586_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_140586.jpg
Images/masques_Unet\lymphocyte/LY_660722_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_660722.jpg
Images/masques_Unet\lymphocyte/LY_731097_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_731097.jpg
Images/masques_Unet\lymphocyte/LY_918494_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_918494.jpg
Images/masques_Unet\lymphocyte/LY_288197_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_288197.jpg
Images/masques_Unet\lymphocyte/LY_989262_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_989262.jpg
Images/masques_Unet\lymphocyte/LY_487502_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_487502.jpg
Images/masques_Unet\lymphocyte/LY_833948_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_833948.jpg
Images/masques_Unet\lymphocyte/LY_223403_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_223403.jpg
Images/masques_Unet\lymphocyte/LY_577175_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_577175.jpg
Images/masques_Unet\lymphocyte/LY_358883_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_358883.jpg
Images/masques_Unet\lymphocyte/LY_660498_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_660498.jpg
Images/masques_Unet\lymphocyte/LY_762572_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_762572.jpg
Images/masques_Unet\lymphocyte/LY_849118_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_849118.jpg
Images/masques_Unet\lymphocyte/LY_595308_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_595308.jpg
Images/masques_Unet\lymphocyte/LY_43551_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_43551.jpg
Images/masques_Unet\lymphocyte/LY_741846_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_741846.jpg
Images/masques_Unet\lymphocyte/LY_551814_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_551814.jpg
Images/masques_Unet\lymphocyte/LY_134035_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_134035.jpg
Images/masques_Unet\lymphocyte/LY_549209_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_549209.jpg
Images/masques_Unet\lymphocyte/LY_333883_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_333883.jpg
Images/masques_Unet\lymphocyte/LY_921911_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_921911.jpg
Images/masques_Unet\lymphocyte/LY_317346_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_317346.jpg
Images/masques_Unet\lymphocyte/LY_777144_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_777144.jpg
Images/masques_Unet\lymphocyte/LY_588274_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_588274.jpg
Images/masques_Unet\lymphocyte/LY_815909_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_815909.jpg
Images/masques_Unet\lymphocyte/LY_273042_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_273042.jpg
Images/masques_Unet\lymphocyte/LY_528641_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_528641.jpg
Images/masques_Unet\lymphocyte/LY_436028_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_436028.jpg
Images/masques_Unet\lymphocyte/LY_985627_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_985627.jpg
Images/masques_Unet\lymphocyte/LY_511879_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_511879.jpg
Images/masques_Unet\lymphocyte/LY_883318_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_883318.jpg
Images/masques_Unet\lymphocyte/LY_109414_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_109414.jpg
Images/masques_Unet\lymphocyte/LY_407147_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_407147.jpg
Images/masques_Unet\lymphocyte/LY_554041_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_554041.jpg
Images/masques_Unet\lymphocyte/LY_625010_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_625010.jpg
Images/masques_Unet\lymphocyte/LY_435799_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_435799.jpg
Images/masques_Unet\lymphocyte/LY_324792_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_324792.jpg
Images/masques_Unet\lymphocyte/LY_221714_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_221714.jpg
Images/masques_Unet\lymphocyte/LY_788750_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_788750.jpg
Images/masques_Unet\lymphocyte/LY_64218_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_64218.jpg
Images/masques_Unet\lymphocyte/LY_969163_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_969163.jpg
Images/masques_Unet\lymphocyte/LY_359444_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_359444.jpg
Images/masques_Unet\lymphocyte/LY_29343_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_29343.jpg
Images/masques_Unet\lymphocyte/LY_186621_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_186621.jpg
Images/masques_Unet\lymphocyte/LY_986779_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_986779.jpg
Images/masques_Unet\lymphocyte/LY_272765_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_272765.jpg
Images/masques_Unet\lymphocyte/LY_503175_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_503175.jpg
Images/masques_Unet\lymphocyte/LY_999045_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_999045.jpg
Images/masques_Unet\lymphocyte/LY_929835_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_929835.jpg
Images/masques_Unet\lymphocyte/LY_179585_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_179585.jpg
Images/masques_Unet\lymphocyte/LY_232894_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_232894.jpg
Images/masques_Unet\lymphocyte/LY_294207_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_294207.jpg
Images/masques_Unet\lymphocyte/LY_562157_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_562157.jpg
Images/masques_Unet\lymphocyte/LY_305059_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_305059.jpg
Images/masques_Unet\lymphocyte/LY_204996_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_204996.jpg
Images/masques_Unet\lymphocyte/LY_245917_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_245917.jpg
Images/masques_Unet\lymphocyte/LY_779564_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_779564.jpg
Images/masques_Unet\lymphocyte/LY_249136_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_249136.jpg
Images/masques_Unet\lymphocyte/LY_947790_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_947790.jpg
Images/masques_Unet\lymphocyte/LY_692569_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_692569.jpg
Images/masques_Unet\lymphocyte/LY_727634_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_727634.jpg
Images/masques_Unet\lymphocyte/LY_538542_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_538542.jpg
Images/masques_Unet\lymphocyte/LY_14026515_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_14026515.jpg
Images/masques_Unet\lymphocyte/LY_372155_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_372155.jpg
Images/masques_Unet\lymphocyte/LY_651718_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_651718.jpg
Images/masques_Unet\lymphocyte/LY_314460_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_314460.jpg
Images/masques_Unet\lymphocyte/LY_696193_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_696193.jpg
Images/masques_Unet\lymphocyte/LY_828552_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_828552.jpg
Images/masques_Unet\lymphocyte/LY_413165_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_413165.jpg
Images/masques_Unet\lymphocyte/LY_905003_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_905003.jpg
Images/masques_Unet\lymphocyte/LY_166694_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_166694.jpg
Images/masques_Unet\lymphocyte/LY_915675_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_915675.jpg
Images/masques_Unet\lymphocyte/LY_872934_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_872934.jpg
Images/masques_Unet\lymphocyte/LY_527440_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_527440.jpg
Images/masques_Unet\lymphocyte/LY_735620_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_735620.jpg
Images/masques_Unet\lymphocyte/LY_246286_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_246286.jpg
Images/masques_Unet\lymphocyte/LY_587521_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_587521.jpg
Images/masques_Unet\lymphocyte/LY_178247_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_178247.jpg
Images/masques_Unet\lymphocyte/LY_782430_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_782430.jpg
Images/masques_Unet\lymphocyte/LY_857864_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_857864.jpg
Images/masques_Unet\lymphocyte/LY_283307_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_283307.jpg
Images/masques_Unet\lymphocyte/LY_954324_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_954324.jpg
Images/masques_Unet\lymphocyte/LY_555347_mask.png,LY,Images/PBC_dataset_normal_DIB\lymphocyte/LY_555347.jpg
